职位名称,工资,城市,出勤要求,实习周期,职位福利,公司名称,所属行业,公司规模,投递链接,省份
数据维护实习生,125.0,杭州,5天/周,6个月,物联网，人工智能，大数据，软件开发，嵌入式，云服务,博世中国,汽车/机械/制造,2000人以上,https://www.shixiseng.com/intern/inn_3naxw4wfx4xa?pcm=pc_SearchList,浙江
数据策略岗实习生,91.67,上海,4天/周,3个月,创新，优秀团队，金融机构,国金证券,金融/经济/投资/财会,2000人以上,https://www.shixiseng.com/intern/inn_rwtaytpzsafv?pcm=pc_SearchList,上海
实习生（数据标注）,104.17,深圳,5天/周,12个月,提供住宿，团队年轻化，医疗器械，活力强，待遇高，培训，合作范,理邦精密仪器,医疗/健康/制药/生物,500-2000人,https://www.shixiseng.com/intern/inn_yxen56beuwz1?pcm=pc_SearchList,广东
数据分析实习生,166.67,深圳,5天/周,6个月,同事可爱，与成功者为伴，福利完善，早午餐，学习平台广,OPPO,电子/通信/硬件,2000人以上,https://www.shixiseng.com/intern/inn_vivwktjpgry9?pcm=pc_SearchList,广东
数据标注实习生,91.67,广州,5天/周,6个月,高福利，丰富带薪假期，生活补助，公司内部培训，环境高大上，晋升机会,广电运通,金融/经济/投资/财会,2000人以上,https://www.shixiseng.com/intern/inn_wyhjhicdjnzo?pcm=pc_SearchList,广东
数据分析实习生,112.5,武汉,5天/周,6个月,餐费补贴，弹性工时，水果零食，五险一金，专业培训，晋升空间，发展平台，有大牛，多种专业培训，每年体检,斗鱼,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_xqzakzzcktba?pcm=pc_SearchList,湖北
营销数据分析师,125.0,武汉,5天/周,3个月,活力&创新，参与感，团队氛围超赞，年轻团队模式，人才培养计划，期权股权,远禾科技,互联网/游戏/软件,50-150人,https://www.shixiseng.com/intern/inn_kni6mt3nfw8q?pcm=pc_SearchList,湖北
数据分析实习生,208.33,杭州,5天/周,6个月,互联网，高逼格大厦，名企实习，各种福利，广阔平台,滴滴,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_6rfblk6vkosv?pcm=pc_SearchList,浙江
数据处理实习生,75.0,合肥,5天/周,3个月,有梦想，锻炼自我，交通生活方便，福利体检，扁平管理，学习内容多,科大讯飞,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_q6tcbqjtt7fv?pcm=pc_SearchList,安徽
数据分析实习生,10.0,上海,4天/周,6个月,福利完善，接地气，培训机会，专人带领，团体活动,海发宝诚,金融/经济/投资/财会,500-2000人,https://www.shixiseng.com/intern/inn_ykr5nhrxrrd0?pcm=pc_SearchList,上海
数据营销实习生,30.0,杭州,5天/周,3个月,团队体验，有憧憬，有发展，用户企业，成长快速，工作氛围优良,NIO蔚来,汽车/机械/制造,2000人以上,https://www.shixiseng.com/intern/inn_thur59ctr4yd?pcm=pc_SearchList,浙江
行政数据专员,125.0,北京,5天/周,3个月,活跃的氛围，成长环境,星满厨,互联网/游戏/软件,15-50人,https://www.shixiseng.com/intern/inn_tvbvy0c4xgeo?pcm=pc_SearchList,北京
数据分析实习生,104.17,苏州,5天/周,6个月,高端智能，科技创新，行业TOP1，智能家电，引领行业，有吃喝有梦想,添可智能,不限,2000人以上,https://www.shixiseng.com/intern/inn_jm0hawofp276?pcm=pc_SearchList,江苏
数据运营实习生,158.33,深圳,5天/周,3个月,季度旅游，大牛带队，技术氛围浓，扁平化管理，舒适办公环境，每日下午茶,一面数据,互联网/游戏/软件,150-500人,https://www.shixiseng.com/intern/inn_8gqiovmt7cm2?pcm=pc_SearchList,广东
数据运营实习生,158.33,上海,5天/周,3个月,季度旅游，大牛带队，技术氛围浓，扁平化管理，舒适办公环境，每日下午茶,一面数据,互联网/游戏/软件,150-500人,https://www.shixiseng.com/intern/inn_co23jlf8wfbc?pcm=pc_SearchList,上海
数据分析实习生,158.33,深圳,5天/周,3个月,季度旅游，大牛带队，技术氛围浓，扁平化管理，舒适办公环境，每日下午茶,一面数据,互联网/游戏/软件,150-500人,https://www.shixiseng.com/intern/inn_nnp052sjfaxi?pcm=pc_SearchList,广东
数据分析实习生,83.33,北京,4天/周,3个月,环境优雅，办公环境舒适，免费午餐茶水咖啡，早晚班车，学习成长，员工饭堂，就是要你来，学习量大,西门子,电子/通信/硬件,500-2000人,https://www.shixiseng.com/intern/inn_mt64elxvodoc?pcm=pc_SearchList,北京
数据分析助理,104.17,长沙,4天/周,3个月,优秀可转正，用心学到很多，新颖，五险 双;休,RTBAsia,互联网/游戏/软件,15-50人,https://www.shixiseng.com/intern/inn_iyoeqwnd4znk?pcm=pc_SearchList,湖南
数据分析实习生,158.33,上海,3天/周,3个月,汽车行业咨询，软件开发，优秀团队，全球发展，专业,Urban Science,企业服务/咨询,50-150人,https://www.shixiseng.com/intern/inn_im4hafjjcggt?pcm=pc_SearchList,上海
数据分析实习生,10.0,上海,4天/周,3个月,团队体验，有憧憬，有发展，用户企业，成长快速，工作氛围优良,NIO蔚来,汽车/机械/制造,2000人以上,https://www.shixiseng.com/intern/inn_lxmm57nwkfts?pcm=pc_SearchList,上海
数据风控实习生,145.83,上海,3天/周,6个月,蚂蚁金服控股，互联网保险，发展前景好，公司氛围好,国泰产险,金融/经济/投资/财会,500-2000人,https://www.shixiseng.com/intern/inn_7uvfrznvm6wg?pcm=pc_SearchList,上海
数据运营实习生,137.5,上海,4天/周,3个月,弹性工作＆迟到豁免，餐饮补贴＆免费水果，丰厚年终奖＆期权激励，节日福利＆团建基金，年陈福利，内部购买，游戏室＆按摩椅＆淋浴房＆24H直播间，明星大咖出没，音频独角兽,喜马拉雅,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_jxfrmjgweqhq?pcm=pc_SearchList,上海
生物数据实习生,250.0,北京,5天/周,4个月,奖励机制多，合法合规，员工生日会，福利环境超好，业内大牛,百图生科,医疗/健康/制药/生物,50-150人,https://www.shixiseng.com/intern/inn_wwpjuurceecz?pcm=pc_SearchList,北京
数据运营实习生,145.83,杭州,5天/周,4个月,大牛带，学到东西，见明星，大平台，免费食堂，工作环境优美,网易,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_poumrhmnvief?pcm=pc_SearchList,浙江
实习数据工程师,250.0,广州,5天/周,3个月,实习生不打杂，提升快，弹性工时，高成长行业，美企文化，国际交流,躬富科技,企业服务/咨询,15人以下,https://www.shixiseng.com/intern/inn_f9sb7yectsk6?pcm=pc_SearchList,广东
数据分析组长,250.0,南昌,5天/周,3个月,咨询，实干，年轻群体，弹性时间，90后为主，开放式文化,光子科研,教育/培训,15-50人,https://www.shixiseng.com/intern/inn_3omi74y254mv?pcm=pc_SearchList,江西
数据分析实习生,54.17,上海,5天/周,3个月,转正机会,东证期货,金融/经济/投资/财会,500-2000人,https://www.shixiseng.com/intern/inn_azotuhi9zrkf?pcm=pc_SearchList,上海
数据研发实习生,283.75,北京,5天/周,6个月,有留用机会，拓展人脉，高端职位，金牌导师，新人成长，有发展前景,快手,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_sunvonpyarpg?pcm=pc_SearchList,北京
数据标注实习生,104.17,北京,5天/周,3个月,氛围和善，90后的天下，穿着自由，完善培训，团队活动多，导师培养,易点云,企业服务/咨询,500-2000人,https://www.shixiseng.com/intern/inn_cyrlyjqwtnu7?pcm=pc_SearchList,北京
数据分析实习,45.0,深圳,4天/周,6个月,有尊重有成长，超棒外企文化，弹性工作，超长带薪年假，福利真香,eBay,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_uz7afji5mhmc?pcm=pc_SearchList,广东
数据分析实习生,10.0,上海,3天/周,4个月,团队体验，有憧憬，有发展，用户企业，成长快速，工作氛围优良,NIO蔚来,汽车/机械/制造,2000人以上,https://www.shixiseng.com/intern/inn_cr9nzlf6elk0?pcm=pc_SearchList,上海
数据分析实习生,5.0,广州,5天/周,3个月,办公室氛围好，外企大牛，公司位置好，节假日福利，每周>=3天，广告,阳狮集团,广告/传媒/公关/展览,2000人以上,https://www.shixiseng.com/intern/inn_ddlv0wwtsw9d?pcm=pc_SearchList,广东
数据分析实习生,45.0,上海,4天/周,6个月,有尊重有成长，超棒外企文化，弹性工作，超长带薪年假，福利真香,eBay,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_xytb9o3axkba?pcm=pc_SearchList,上海
数据分析实习生,45.0,上海,4天/周,6个月,有尊重有成长，超棒外企文化，弹性工作，超长带薪年假，福利真香,eBay,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_n3gwwdccaxif?pcm=pc_SearchList,上海
数据分析实习生,112.5,上海,5天/周,3个月,外资企业，团队融洽有爱，上班不打卡，全球第一公关，高大上,爱德曼国际公关（中国）有限公司上海分公司,企业服务/咨询,50-150人,https://www.shixiseng.com/intern/inn_fro0tj1j7mzs?pcm=pc_SearchList,上海
数据运营实习生,10.0,上海,4天/周,6个月,成长的好地方，行业领先，大牛导师，实习转正,悠易互通,互联网/游戏/软件,150-500人,https://www.shixiseng.com/intern/inn_jgkftwguytac?pcm=pc_SearchList,上海
数据科学实习生,229.17,北京,5天/周,3个月,有留用机会，拓展人脉，高端职位，金牌导师，新人成长，有发展前景,快手,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_ujddgswsgjh5?pcm=pc_SearchList,北京
数据运营实习生,45.0,上海,4天/周,6个月,有尊重有成长，超棒外企文化，弹性工作，超长带薪年假，福利真香,eBay,互联网/游戏/软件,500-2000人,https://www.shixiseng.com/intern/inn_vv1l79owk2yn?pcm=pc_SearchList,上海
数据分析实习生,30.0,上海,4天/周,3个月,市场营销，充满活力，年轻群体，团队氛围棒, 益普索 ,互联网/移动互联网/电子商务,500-2000人,https://www.shixiseng.com/intern/inn_inxcc0gmlv1b?pcm=pc_SearchList,上海
数据分析实习生,133.33,北京,5天/周,3个月,免费午餐，免费下午茶，免费健身房，有情怀，节假日生日福利,墨迹天气,互联网/游戏/软件,150-500人,https://www.shixiseng.com/intern/inn_dfpdkluqlsdb?pcm=pc_SearchList,北京
数据分析实习生,187.5,南京,5天/周,6个月,实践梦想，奖金多多，五天制，团队努力向上，项目超赞，学习成长快,迪拓能源,化工/能源/环保,15-50人,https://www.shixiseng.com/intern/inn_uscgckfqn6ho?pcm=pc_SearchList,江苏
金融数据实习生,30.0,上海,4天/周,3个月,自由公平，团队融洽有爱，教育 科技，各种零食，实习经验，追求极致，新媒体，前景好，平台好机会多,智信资产,金融/经济/投资/财会,15-50人,https://www.shixiseng.com/intern/inn_4gyrgv8p7fks?pcm=pc_SearchList,上海
数据质检专员,91.67,广州,5天/周,12个月,公平公正，学习空间大，海外投资游学,新东方,教育/培训,2000人以上,https://www.shixiseng.com/intern/inn_akwumreye29s?pcm=pc_SearchList,广东
数据研发实习生,291.67,北京,5天/周,5个月,有留用机会，拓展人脉，高端职位，金牌导师，新人成长，有发展前景,快手,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_3hso55xtlswt?pcm=pc_SearchList,北京
数据研发实习生,333.33,北京,4天/周,3个月,有留用机会，拓展人脉，高端职位，金牌导师，新人成长，有发展前景,快手,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_p70tji5skhsc?pcm=pc_SearchList,北京
数据标注实习生,166.67,北京,5天/周,6个月,氛围好 福利多 成长快，积累实战经验，校招Offer，技术牛人多，有食堂,广联达,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_olscpgipas2b?pcm=pc_SearchList,北京
数据分析实习生,54.17,上海,3天/周,3个月,转正机会,东证期货,金融/经济/投资/财会,500-2000人,https://www.shixiseng.com/intern/inn_2ufpah9uwcyd?pcm=pc_SearchList,上海
数据标注实习生,104.17,珠海,4天/周,4个月,实习工资，福利，有发展前景，90后居多，活力& 创新，团队协作,北京金山办公软件股份有限公司,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_mljvpzk4dzgd?pcm=pc_SearchList,广东
数据处理实习生,75.0,荆州,5天/周,3个月,成长学习，双休年假，有食堂，汽车行业，辅助驾驶，新能源汽车,法雷奥,汽车/机械/制造,2000人以上,https://www.shixiseng.com/intern/inn_faebyh5la6e9?pcm=pc_SearchList,湖北
数据标注质检员,200.0,宁波,7天/周,2个月,毕业可转正，牛人同事,数据堂,互联网/游戏/软件,50-150人,https://www.shixiseng.com/intern/inn_0scxguyuco79?pcm=pc_SearchList,浙江
数据分析实习生,187.5,北京,5天/周,4个月,文化，领导很棒，可转正，领域广，工作环境舒适，年轻活泼，各种节日福利,百融云创,金融/经济/投资/财会,500-2000人,https://www.shixiseng.com/intern/inn_9atxmgucquv0?pcm=pc_SearchList,北京
数据处理实习生,166.67,北京,5天/周,3个月,团建活动，成长快速，充满激情，好领导，人才培养，团队年轻化，弹性工作时间，年底多薪，良好团队氛围，五险一金,标贝科技,互联网/游戏/软件,50-150人,https://www.shixiseng.com/intern/inn_jcdp7gsq7ir6?pcm=pc_SearchList,北京
数据标注实习生,179.17,深圳,5天/周,3个月,人工智能，深度学习，AutoML，推荐搜索，知识图谱，大牛云集,深度赋智,互联网/游戏/软件,50-150人,https://www.shixiseng.com/intern/inn_o0cezlyf8v25?pcm=pc_SearchList,广东
数据挖掘实习生,104.17,成都,5天/周,4个月,金融科技，专业团队，公司氛围好，成长空间大，90后为主,量子数能,互联网/游戏/软件,50-150人,https://www.shixiseng.com/intern/inn_uzsruw8ugzbv?pcm=pc_SearchList,四川
数据分析工程师,75.0,北京,5天/周,4个月,交通便捷，老板NICE，带薪实习，环境佳，平台大，8小时工作制,气电集团,化工/能源/环保,2000人以上,https://www.shixiseng.com/intern/inn_8elxrbidwkqm?pcm=pc_SearchList,北京
数据分析实习生,112.5,广州,3天/周,3个月,管理扁平化，毕业留用,天文数字科技,企业服务/咨询,少于15人,https://www.shixiseng.com/intern/inn_6qju6z0ncw2b?pcm=pc_SearchList,广东
数据处理实习生,112.5,广州,5天/周,3个月,科技服务，成果转化，技术转移,博士科技,企业服务/咨询,150-500人,https://www.shixiseng.com/intern/inn_y8zq5tju1ucm?pcm=pc_SearchList,广东
数据可视化实习生,112.5,广州,4天/周,3个月,双休&五 险，晋升空间好，带薪实习，晋升空间好,司数科技,企业服务/咨询,15-50人,https://www.shixiseng.com/intern/inn_urflc1gur2xa?pcm=pc_SearchList,广东
数据分析实习生,112.5,广州,4天/周,4个月,双休&五 险，晋升空间好，带薪实习，晋升空间好,司数科技,企业服务/咨询,15-50人,https://www.shixiseng.com/intern/inn_z3uua3h8jlnv?pcm=pc_SearchList,广东
数据审核员（实习生）,112.5,广州,3天/周,3个月,环境宽松，早九晚六，超赞企业文化,有光科技,互联网/游戏/软件,50-150人,https://www.shixiseng.com/intern/inn_5ndesoqwnbik?pcm=pc_SearchList,广东
数据开发实习生,187.5,北京,5天/周,3个月,高薪酬，公司团建，精英team,润晖投资,金融/经济/投资/财会,15-50人,https://www.shixiseng.com/intern/inn_estx07yjvsko?pcm=pc_SearchList,北京
数据分析实习生,112.5,上海,4天/周,3个月,新三板，共享办公环境，弹性上下班，上级大牛，工作愉快，成长空间大,艺恩数据,互联网/游戏/软件,50-150人,https://www.shixiseng.com/intern/inn_rk1fc9makpdy?pcm=pc_SearchList,上海
数据分析实习生,112.5,北京,5天/周,3个月,实力大背景，年轻群体，有转正机会，精彩活动，逗比同事，行业龙头，提供学习成长机会，老板nice，高大上办公环境,百度,互联网/游戏/软件,2000人以上,https://www.shixiseng.com/intern/inn_oulaov8zqkhj?pcm=pc_SearchList,北京
数据分析实习生,187.5,全国,5天/周,3个月,技术氛围好，支持远程办公，海归，收获大，自我展示平台,康桥经济社,金融/经济/投资/财会,少于15人,https://www.shixiseng.com/intern/inn_k3t7labayoot?pcm=pc_SearchList,其它
数据分析实习生,10.0,上海,5天/周,3个月,图片社交，创业、孵化器，年轻的团队，留学，大牛集聚，云计算,阿宝说,互联网/游戏/软件,15-50人,https://www.shixiseng.com/intern/inn_rauxpppcbc4z?pcm=pc_SearchList,上海
数据分析实习生,91.67,济南,5天/周,3个月,气氛好，有机会转正，有实习证明，交通便捷，员工聚餐，培训好，下午茶，年轻的团队,博睿盛伦国际咨询,企业服务/咨询,50-150人,https://www.shixiseng.com/intern/inn_ku5ya4smr3ve?pcm=pc_SearchList,山东
数据运营实习生,5.0,南京,5天/周,3个月,产品创新，学习内容多，创业创投，广阔发展平台，成长环境，技术前沿,同橙集团,互联网/游戏/软件,50-150人,https://www.shixiseng.com/intern/inn_pxfwf2dlsmcl?pcm=pc_SearchList,江苏
数据分析实习生,30.0,北京,5天/周,3个月,公司氛围友爱，技术牛人，能够学到许多东西，前途无量，行业领先,快看世界,互联网/游戏/软件,150-500人,https://www.shixiseng.com/intern/inn_3diteyehwnhs?pcm=pc_SearchList,北京
数据分析实习生,187.5,北京,5天/周,3个月,高水平老大，团队氛围棒,CityDNA,互联网/游戏/软件,15-50人,https://www.shixiseng.com/intern/inn_zupvnnc8sjly?pcm=pc_SearchList,北京
